timestamp,temp,pressure,vibration,label
2025-09-21 13:25:00,46.1,1.015,0.03,normal
2025-09-21 13:26:00,45.79,1.023,0.027,normal
2025-09-21 13:27:00,46.03,1.037,0.026,normal
2025-09-21 13:28:00,48.79,1.034,0.018,abnormal
2025-09-21 13:29:00,46.72,1.044,0.023,normal
2025-09-21 13:30:00,47.89,1.036,0.03,normal
2025-09-21 13:31:00,48.84,1.042,0.033,normal
2025-09-21 13:32:00,47.31,1.031,0.037,normal
2025-09-21 13:33:00,45.94,1.022,-0.011,abnormal
2025-09-21 13:34:00,47.3,1.026,0.013,abnormal
2025-09-21 13:35:00,46.2,1.038,0.026,normal
2025-09-21 13:36:00,45.63,0.942,0.026,abnormal
